"Data Source Retrieval Date","Data Release Version Date","Data Release Description and Version Number","Study Reference Number","Study Name","Location or Station ID","Job Task or Place","Additional Exposure Info","Interpretive Sample ID","Analytical Sample ID","Laboratory Sample ID","Sample Date","Pump Configuration","Pre-Calibration Flow Rate","Post-Calibration Flow Rate","Flow Rate Unit","Pump Period","Sample Period","Period Unit","Pump ID","Dry Calibrator Serial No","Sample Type","Field Matrix","Field Sample Material","Chemical Name","Chemical Code","Chemical Type","Concentration","Unit","Qualifiers","Validation Level","Nondetect Flag","Analytical Method","Date Analyzed","Lab","Sample Comment","Method of Decontamination","Cleaning Product","Cleaning Product Other Description","Surface Area Covered","Respirator Half","Respirator Full","Respirator SCBA","Respirator Airline","Respirator Mask","Respirator None","Respirator Other Description","Cartridge p100","Cartridge ov","Cartridge Other","Cartridge Other Description","Hands Cotton","Hands Leather","Hands Abrasion","Hands Nitrile","Hands Nitrile Type","Hands PVC","Hands PVC Type","Hands Other","Hands Other Description","Hands None","Feet Steel","Feet Leather","Feet Rubber","Feet Covers","Feet None","Feet Other","Feet Other Description","Hearing Plugs","Hearing Plugs Type","Hearing Muffs","Hearing Muffs_type","Hearing None","Hearing Other","Hearing Other Description","Eyes Glasses","Eyes Goggles","Eyes Shield","Eyes None","Eyes Other","Eyes Other Description","Head Hat","Body Frc","Body Apron","Body Sleeves","Body Pants","Body None","Body Visible","Barrier Suit","Body Impervious Suit","Body Waders","Body Other","Body Other Type"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Port St Joe Decon","Boom Decon","","542074","542074","","2010-08-31","tp","2014.8000489999999","2007.3","mL/min","","","min","632105","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.1","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Water Only","","None","N","N","N","N","N","Y","","N","N","Y","N/A","N","Y","N","N","","N","","Y","Rubber","N","Y","N","Y","N","N","N","","Y","foam","N","","N","N","","Y","N","Y","N","N","","Y","N","Y","N","N","N","N","N","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Port St Joe Decon","Boom Decon","","542963","542963","","2010-08-31","tp","2035.8000489999999","2013.5999999999999","mL/min","515","","min","632215","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.26","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Water Only","","None","N","N","N","N","N","Y","","N","N","Y","N/A","N","Y","N","N","","N","","Y","Rubber","N","Y","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","Y","N","N","N","N","N","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Port St Joe Decon","Boom Decon","","543254","543254","","2010-08-26","cyclone","1612.4000000000001","1562.7","mL/min","480","480","min","691603","119607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.13","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Water Only","","None","N","N","N","N","N","Y","","N","N","N","","N","Y","N","N","","N","","Y","Rubber","N","Y","N","Y","N","N","N","","N","","N","","Y","N","","Y","N","Y","N","N","","Y","N","Y","N","N","N","N","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Port St Joe Decon","Boom Decon","","543265","543265","","2010-08-26","cyclone","1661.3","1622","mL/min","540","540","min","798122","119607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.11","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Water Only","","None","N","N","N","N","N","Y","","N","N","N","","N","Y","N","N","","N","","Y","Rubber","N","Y","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","Y","N","N","N","N","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Saunders Yacht Works","Gross Vessel Decon","Boat Decon","541132","541132","","2010-08-25","tp","2036.6999510000001","2103.9000000000001","mL/min","490","490","min","729379","119362","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.099","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Water Only","","50% to 74%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","Y","N","N","","Y","","N","","N","N","","Y","Y","Y","N","N","","Y","N","N","N","N","N","N","N","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Six Flags Old Hepaco","Equipment Decon","","536672","536672","","2010-08-02","tp","2000","2043","mL/min","225","202","min","691941","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.27","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Soap and Water","10% to 24%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","Rubber 37-145","N","","N","","N","N","N","N","Y","N","N","","Y","Ear (orange)","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","Y","Tyrek sheild tech 55"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Six Flags Old Hepaco","Equipment Decon","","536673","536673","","2010-08-04","tp","2052","2044","mL/min","156","156","min","691941","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.31","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Soap and Water","10% to 24%","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","rubber 37-145","N","","N","","N","Y","N","N","Y","N","N","","N","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","N","N","Y","Tyvek (Shieldtech55)"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Six Flags Old Hepaco","Equipment Decon","","536679","536679","","2010-08-03","tp","2000","2037","mL/min","295","295","min","691941","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.17","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Soap and Water","10% to 24%","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","37-145","N","","N","","N","N","N","N","Y","N","N","","Y","Ear (orange)","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","N","N","Y","Tyvek (shieldtech55)"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Six Flags Old Hepaco","Equipment Decon","","536686","536686","","2010-08-03","tp","2018","2023","mL/min","239","239","min","592690","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.21","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Soap and water","10% to 24%","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","37-145","N","","N","","N","Y","N","N","Y","N","N","","Y","Ear (orange)","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","N","N","Y","tyvek(shieldtech55)"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Six Flags Old Hepaco","Equipment Decon","","536688","536688","","2010-08-04","tp","2029","2011","mL/min","101","101","min","592690","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.49","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Soap and water","10% to 24%","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","rubber 37-145","N","","N","","N","Y","N","N","Y","N","N","","Y","Ear","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","N","N","Y","Tyvek (shieldtech55)"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Six Flags Old Hepaco","Equipment Decon","","536694","536694","","2010-08-02","tp","2003","2043","mL/min","241","241","min","592690","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.27","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Soap and Water","10% to 24%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","37-145","N","","N","","N","N","N","N","N","N","N","","Y","orange (Ear)","N","","N","N","","Y","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","Y","Tyvek (shield tech 55)"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Six Flags Old Hepaco","Equipment Decon","","538552","538552","","2010-08-05","tp","2004","2060","mL/min","459","459","min","592690","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.11","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Soap and Water","10% to 24%","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","rubber 37-145","N","","N","","N","Y","N","N","Y","N","N","","Y","earplugs","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","N","N","Y","tyvek (shieldtech55)"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Six Flags Old Hepaco","Equipment Decon","","538556","538556","","2010-08-05","tp","2005","2062","mL/min","99","99","min","691941","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.5","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Soap and Water","10% to 24%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","rubber 37-145","N","","N","","N","Y","N","N","Y","N","N","","Y","earplugs","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","N","N","Y","Tyvek(shieldtech55)"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Six Flags Old Hepaco","Equipment Decon","","538579","538579","","2010-08-08","tp","2032","2101","mL/min","228","228","min","","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.21","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Soap and Water","25% to 49%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","37-145","N","","N","","N","Y","N","N","Y","N","N","","Y","Ear (orange)","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","N","N","Y","Tyrek (Shield Tech 55)"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Six Flags Old Hepaco","Equipment Decon","","540821","540821","","2010-08-08","cyclone","1606","1654","mL/min","97","97","min","","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.63","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Soap and Water","25% to 49%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","37-145","N","","N","","N","Y","N","N","Y","N","N","","Y","Ear (orange)","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","N","N","Y","Tyrek (Shield Tech55)"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Six Flags Old Hepaco","Equipment Decon","","540823","540823","","2010-08-06","cyclone","1625","1692","mL/min","264","264","min","","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.23","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Soap and water","25% to 49%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","37-145","N","","N","","N","Y","N","N","Y","N","N","","Y","Ear (orange)","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","N","N","Y","Tyvek (Shield Tech 55)"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Six Flags Old Hepaco","Equipment Decon","","540833","540833","","2010-08-08","cyclone","1618","1703","mL/min","239","239","min","","83477","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.25","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Soap and water","25% to 49%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","37-145","N","","N","","N","Y","N","N","Y","N","N","","Y","Ear (orange)","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","N","N","Y","Tyvek (shield tech 55)"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Six Flags Old Hepaco","Equipment Decon","","541601","541601","","2010-09-03","tp","1911","1879","mL/min","164","","min","641941","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.32","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Water Only","","10% to 24%","N","N","N","N","N","Y","","N","N","Y","N/A","N","N","N","Y","","N","","N","","N","Y","N","N","N","N","N","","N","","N","","Y","N","","N","N","Y","N","N","","Y","N","N","N","N","N","Y","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Six Flags Old Hepaco","Equipment Decon","","541605","541605","","2010-09-03","tp","2020","2028","mL/min","160","","min","743551","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.31","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Water Only","","10% to 24%","N","N","N","N","N","Y","","N","N","Y","N/A","N","N","N","Y","","N","","N","","N","Y","N","N","N","N","N","","N","","N","","Y","N","","N","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Task Force 12","Detailed Vessel Decon","","536660","536660","","2010-08-26","cyclone","1940.3","1951.7","mL/min","720","720","min","691572","119618","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.071","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Water Only","","Not Specified","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Task Force 12","Detailed Vessel Decon","","541269","541269","","2010-08-26","tp","1613.1999510000001","1601.2","mL/min","720","720","min","767555","119618","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.18","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Water Only","","Not Specified","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Task Force 15","Gross Vessel Decon","","543069","543069","","2010-08-28","tp","1939","19539","mL/min","480","480","min","691572","119618","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.11","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Not Specified","Not Specified","","Not Specified","N","N","N","N","N","N","","N","N","N","","N","N","N","N","","N","","N","","N","N","N","N","N","N","N","","N","","N","","N","N","","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Task Force 15","Gross Vessel Decon","","543228","543228","","2010-08-28","tp","1598.8000489999999","1626","mL/min","480","480","min","767555","119618","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.13","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Not Specified","Not Specified","","None","N","N","N","N","N","N","","N","N","N","","N","N","N","N","","N","","N","","N","N","N","N","N","N","N","","N","","N","","N","N","","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Task Force 41","Gross Vessel Decon","","536635","536635","","2010-08-04","tp","2036","2019","mL/min","565","565","min","","119618","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.093","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Water Only","","25% to 49%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","N","Y","N","N","","N","","N","","Y","N","","N","N","Y","N","N","","Y","N","N","N","N","N","N","N","N","N","Y","Tyvec"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Task Force 43","Detailed Vessel Decon","","536658","536658","","2010-08-07","tp","2000","1890","mL/min","549","549","min","","119618","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.094","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Not Specified","Not Specified","","Not Specified","N","N","N","N","N","N","","N","N","N","","N","N","N","N","","N","","N","","N","N","N","N","N","N","N","","N","","N","","N","N","","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Task Force 43 Barge Decon","Detailed Vessel Decon","","541347","541347","","2010-08-07","cyclone","1600","1500","mL/min","549","549","min","","119618","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.12","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Water Only","","None","N","N","N","N","N","Y","","N","N","N","","N","N","N","N","","N","","N","","Y","N","N","N","N","Y","N","","N","","N","","Y","N","","N","N","N","Y","N","","N","N","N","N","N","Y","N","N","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Task Force 49 & 50","Detailed Vessel Decon","","551824","551824","","2010-10-05","cyclone","1592","1642","mL/min","493","493","min","86887","10778","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.44","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Water Only","","None","N","N","N","N","N","Y","","N","N","N","","N","N","Y","N","","Y","","N","","N","Y","N","N","N","N","N","","Y","","N","","N","N","","Y","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore","Equipment Decon","","545492","545492","","2010-11-04","tp","2023.400024","2013.7","mL/min","480","480","min","868884","119607","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.15","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Accell","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","NDEX-750PFL (layer 1)","Y","Rubber generic (layer 2)","N","","N","Y","N","Y","N","N","N","","Y","Foam-sperian Max","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","Y","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore","Non-Vessel Decon","confined space decon","546214","546214","","2010-09-26","tp","2005","2591","mL/min","188","188","min","644321","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.44","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Hand Scrubbing","Other","simple green","<10%","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","","N","","N","","N","N","N","Y","N","N","N","","Y","","N","","N","N","","N","Y","Y","N","N","","N","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore","Not Specified","","546203","546203","","2010-10-09","tp","1990.599976","2006.3","mL/min","504","504","min","633525","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.45","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Accell Cleaner","None","N","N","N","N","N","Y","","N","N","N","","N","N","N","N","","Y","","N","","N","Y","N","N","Y","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore - Site 2","Equipment Decon","","546313","546313","","2010-10-18","cyclone","1581","1131","mL/min","416","416","min","633525","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.45","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (<100psi)","Other","Bleach & Simple Green","<10%","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","","N","","N","","N","N","N","Y","Y","N","N","","Y","","N","","N","N","","N","Y","Y","N","N","","Y","N","N","N","N","N","N","N","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore AL","Boom Decon","","542050","542050","","2010-09-13","tp","2034","2004","mL/min","359","359","min","868884","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","1.3","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","water + anncell","Not Specified","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","N","N","Y","Y","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore AL","Boom Decon","","543207","543207","","2010-09-13","cyclone","1602","1472","mL/min","632","632","min","644674","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.23","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Water + Anncell","10% to 24%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","N","N","Y","Y","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore AL Patriot Site 2","Boom Decon","","543209","543209","","2010-09-16","cyclone","1607","1609","mL/min","446","446","min","644321","102483","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.16","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Hand Scrubbing","Other","Simple Green| Limolene| Accell","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","Y","","N","","N","Y","N","Y","Y","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore AL/Patriot Decon Yard","Boom Decon","","543201","543201","","2010-09-14","cyclone","1610","1628","mL/min","500","500","min","644321","102483","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.12","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Hand Scrubbing","Other","Simple green / Accell","<10%","N","N","N","N","Y","Y","","N","N","N","","N","N","N","Y","","Y","","N","","N","Y","N","Y","Y","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Theodore AL/Patriot Decon Yard","Gross Vessel Decon","","542075","542075","","2010-09-14","tp","2055","2008","mL/min","495","495","min","633525","102483","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.39","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (<100psi)","Other","Accell","<10%","N","N","N","N","Y","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","Y","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
